"from","to","vessels","xx","yx","xy","yy"
"Mainland Mooring 61","Mainland Island 79",1,175.165210901667,-36.8436440399333,175.470518094,-36.133401488375
"Mainland Mooring 61","Mainland Marina 10",1,175.165210901667,-36.8436440399333,174.924367416,-36.880523818525
"Mainland Mooring 61","Mainland Marina 6",2,175.165210901667,-36.8436440399333,174.788355122,-36.620952782
"Mainland Mooring 61","Mainland Marina 8",1,175.165210901667,-36.8436440399333,174.673938038,-36.8181676908
"Mainland Mooring 61","Mainland Marina 9",38,175.165210901667,-36.8436440399333,174.7806808478,-36.84457156828
"Mainland Mooring 61","Mainland Mooring 25",3,175.165210901667,-36.8436440399333,175.434166988,-36.8246320442
"Mainland Mooring 61","Mainland Mooring 26",3,175.165210901667,-36.8436440399333,175.47579357175,-36.764238297875
"Mainland Mooring 61","Mainland Mooring 50",1,175.165210901667,-36.8436440399333,175.484314823333,-36.3264657695333
"Mainland Mooring 61","Mainland Mooring 51",2,175.165210901667,-36.8436440399333,175.394999821667,-36.2618971699
"Mainland Mooring 61","Mainland Mooring 52",3,175.165210901667,-36.8436440399333,175.3452219984,-36.16394118716
"Mainland Mooring 61","Mainland Mooring 57",2,175.165210901667,-36.8436440399333,175.169568132,-36.9355424265
"Mainland Mooring 61","Mainland Mooring 58",3,175.165210901667,-36.8436440399333,174.984934641667,-36.7547664897667
"Mainland Mooring 61","Mainland Mooring 59",1,175.165210901667,-36.8436440399333,175.0339161016,-36.82694775294
"Mainland Mooring 61","Mainland Mooring 60",5,175.165210901667,-36.8436440399333,175.054278319,-36.7799339133
"Mainland Mooring 61","Mainland Mooring 62",7,175.165210901667,-36.8436440399333,174.9063578104,-36.88621788714
"Mainland Mooring 61","Mainland Mooring 63",1,175.165210901667,-36.8436440399333,174.697576695143,-36.8303688103286
"Mainland Mooring 61","Mainland Mooring 64",3,175.165210901667,-36.8436440399333,174.799140037429,-36.8335831537
"Mainland Mooring 61","Mainland Mooring 65",3,175.165210901667,-36.8436440399333,174.829097479333,-36.4237396672
"Mainland Mooring 61","Mainland MR 22",2,175.165210901667,-36.8436440399333,175.13229487,-36.8483122614
"Mainland Mooring 61","Mainland Mussels 3",3,175.165210901667,-36.8436440399333,175.0661639535,-36.83727495265
"Mainland Mooring 61","Mainland Mussels 36",1,175.165210901667,-36.8436440399333,175.415626737298,-36.9193918025383
"Mainland Mooring 61","Mainland Mussels 37",2,175.165210901667,-36.8436440399333,175.417070942697,-36.834781053903
"Mainland Mooring 61","Mainland Mussels 48",1,175.165210901667,-36.8436440399333,175.399369445,-36.6964250477
"Mainland Mooring 61","Mainland Mussels 54",11,175.165210901667,-36.8436440399333,175.16964666,-36.8061142425
"Mainland Mooring 61","Mainland Oysters 16",20,175.165210901667,-36.8436440399333,175.169953813,-36.8029395727
"Mainland Mooring 61","Mainland Oysters 17",1,175.165210901667,-36.8436440399333,175.1250922205,-36.83929055045
"Mainland Mooring 61","Mainland Oysters 3",1,175.165210901667,-36.8436440399333,175.125592122,-36.9327534716
"Mainland Mooring 61","Mainland Oysters 5",2,175.165210901667,-36.8436440399333,175.434618601,-36.8181676908
"Mainland Mooring 62","Mainland Island 75",2,174.9063578104,-36.88621788714,174.889879607,-36.6008138366
"Mainland Mooring 62","Mainland Marina 10",3,174.9063578104,-36.88621788714,174.924367416,-36.880523818525
"Mainland Mooring 62","Mainland Marina 15",1,174.9063578104,-36.88621788714,178.025686769,-38.6865385205
"Mainland Mooring 62","Mainland Marina 6",8,174.9063578104,-36.88621788714,174.788355122,-36.620952782
"Mainland Mooring 62","Mainland Marina 9",50,174.9063578104,-36.88621788714,174.7806808478,-36.84457156828
"Mainland Mooring 62","Mainland Mooring 11",1,174.9063578104,-36.88621788714,177.02729353,-37.937372686
"Mainland Mooring 62","Mainland Mooring 25",1,174.9063578104,-36.88621788714,175.434166988,-36.8246320442
"Mainland Mooring 62","Mainland Mooring 39",1,174.9063578104,-36.88621788714,174.626395503,-36.0884419507
"Mainland Mooring 62","Mainland Mooring 50",3,174.9063578104,-36.88621788714,175.484314823333,-36.3264657695333
"Mainland Mooring 62","Mainland Mooring 51",3,174.9063578104,-36.88621788714,175.394999821667,-36.2618971699
"Mainland Mooring 62","Mainland Mooring 52",6,174.9063578104,-36.88621788714,175.3452219984,-36.16394118716
"Mainland Mooring 62","Mainland Mooring 56",4,174.9063578104,-36.88621788714,174.769023108,-36.7225471621
"Mainland Mooring 62","Mainland Mooring 58",11,174.9063578104,-36.88621788714,174.984934641667,-36.7547664897667
"Mainland Mooring 62","Mainland Mooring 59",11,174.9063578104,-36.88621788714,175.0339161016,-36.82694775294
"Mainland Mooring 62","Mainland Mooring 60",14,174.9063578104,-36.88621788714,175.054278319,-36.7799339133
"Mainland Mooring 62","Mainland Mooring 61",7,174.9063578104,-36.88621788714,175.165210901667,-36.8436440399333
"Mainland Mooring 62","Mainland Mooring 63",2,174.9063578104,-36.88621788714,174.697576695143,-36.8303688103286
"Mainland Mooring 62","Mainland Mooring 64",26,174.9063578104,-36.88621788714,174.799140037429,-36.8335831537
"Mainland Mooring 62","Mainland Mooring 65",6,174.9063578104,-36.88621788714,174.829097479333,-36.4237396672
"Mainland Mooring 62","Mainland Mussels 18",5,174.9063578104,-36.88621788714,175.436903747595,-36.749949914727
"Mainland Mooring 62","Mainland Mussels 29",3,174.9063578104,-36.88621788714,175.341963074222,-36.1619629048222
"Mainland Mooring 62","Mainland Mussels 3",4,174.9063578104,-36.88621788714,175.0661639535,-36.83727495265
"Mainland Mooring 62","Mainland Oysters 1",1,174.9063578104,-36.88621788714,174.72768992552,-36.49169210662
"Mainland Mooring 62","Mainland Oysters 16",9,174.9063578104,-36.88621788714,175.169953813,-36.8029395727
"Mainland Mooring 62","Mainland Oysters 19",1,174.9063578104,-36.88621788714,175.696102545,-36.8222867555
"Mainland Mooring 62","Mainland Salmon 12",3,174.9063578104,-36.88621788714,174.817813456,-36.4171652096
"Mainland Mooring 63","Mainland Island 72",1,174.697576695143,-36.8303688103286,175.170341349,-36.7229927366
"Mainland Mooring 63","Mainland Marina 10",1,174.697576695143,-36.8303688103286,174.924367416,-36.880523818525
"Mainland Mooring 63","Mainland Marina 6",1,174.697576695143,-36.8303688103286,174.788355122,-36.620952782
"Mainland Mooring 63","Mainland Marina 8",27,174.697576695143,-36.8303688103286,174.673938038,-36.8181676908
"Mainland Mooring 63","Mainland Marina 9",47,174.697576695143,-36.8303688103286,174.7806808478,-36.84457156828
"Mainland Mooring 63","Mainland Mooring 56",1,174.697576695143,-36.8303688103286,174.769023108,-36.7225471621
"Mainland Mooring 63","Mainland Mooring 60",1,174.697576695143,-36.8303688103286,175.054278319,-36.7799339133
"Mainland Mooring 63","Mainland Mooring 62",1,174.697576695143,-36.8303688103286,174.9063578104,-36.88621788714
"Mainland Mooring 63","Mainland Mooring 64",3,174.697576695143,-36.8303688103286,174.799140037429,-36.8335831537
"Mainland Mooring 63","Mainland Mooring 65",1,174.697576695143,-36.8303688103286,174.829097479333,-36.4237396672
"Mainland Mooring 64","Mainland Aquaculture 3",1,174.799140037429,-36.8335831537,174.0915419815,-35.22973932065
"Mainland Mooring 64","Mainland Beach 29",1,174.799140037429,-36.8335831537,175.482161136333,-36.1545944806333
"Mainland Mooring 64","Mainland CHS 10",1,174.799140037429,-36.8335831537,175.525633969,-37.1689870719333
"Mainland Mooring 64","Mainland Island 75",4,174.799140037429,-36.8335831537,174.889879607,-36.6008138366
"Mainland Mooring 64","Mainland Island 79",1,174.799140037429,-36.8335831537,175.470518094,-36.133401488375
"Mainland Mooring 64","Mainland Marina 11",1,174.799140037429,-36.8335831537,175.70634073,-36.8220996925
"Mainland Mooring 64","Mainland Marina 15",1,174.799140037429,-36.8335831537,178.025686769,-38.6865385205
"Mainland Mooring 64","Mainland Marina 16",1,174.799140037429,-36.8335831537,176.892343211,-39.4832270598
"Mainland Mooring 64","Mainland Marina 6",15,174.799140037429,-36.8335831537,174.788355122,-36.620952782
"Mainland Mooring 64","Mainland Marina 7",2,174.799140037429,-36.8335831537,174.769023108,-36.7416808893
"Mainland Mooring 64","Mainland Marina 8",6,174.799140037429,-36.8335831537,174.673938038,-36.8181676908
"Mainland Mooring 64","Mainland Marina 9",579,174.799140037429,-36.8335831537,174.7806808478,-36.84457156828
"Mainland Mooring 64","Mainland Mooring 2",1,174.799140037429,-36.8335831537,172.937592032597,-43.7995245138385
"Mainland Mooring 64","Mainland Mooring 25",2,174.799140037429,-36.8335831537,175.434166988,-36.8246320442
"Mainland Mooring 64","Mainland Mooring 36",1,174.799140037429,-36.8335831537,174.234434919178,-35.2312827907832
"Mainland Mooring 64","Mainland Mooring 42",1,174.799140037429,-36.8335831537,174.5217148356,-35.83060401092
"Mainland Mooring 64","Mainland Mooring 50",2,174.799140037429,-36.8335831537,175.484314823333,-36.3264657695333
"Mainland Mooring 64","Mainland Mooring 51",2,174.799140037429,-36.8335831537,175.394999821667,-36.2618971699
"Mainland Mooring 64","Mainland Mooring 52",12,174.799140037429,-36.8335831537,175.3452219984,-36.16394118716
"Mainland Mooring 64","Mainland Mooring 54",1,174.799140037429,-36.8335831537,174.726266053333,-36.4982412371667
"Mainland Mooring 64","Mainland Mooring 56",7,174.799140037429,-36.8335831537,174.769023108,-36.7225471621
"Mainland Mooring 64","Mainland Mooring 58",14,174.799140037429,-36.8335831537,174.984934641667,-36.7547664897667
"Mainland Mooring 64","Mainland Mooring 59",38,174.799140037429,-36.8335831537,175.0339161016,-36.82694775294
"Mainland Mooring 64","Mainland Mooring 60",15,174.799140037429,-36.8335831537,175.054278319,-36.7799339133
"Mainland Mooring 64","Mainland Mooring 61",7,174.799140037429,-36.8335831537,175.165210901667,-36.8436440399333
"Mainland Mooring 64","Mainland Mooring 62",14,174.799140037429,-36.8335831537,174.9063578104,-36.88621788714
"Mainland Mooring 64","Mainland Mooring 63",2,174.799140037429,-36.8335831537,174.697576695143,-36.8303688103286
"Mainland Mooring 64","Mainland Mooring 65",13,174.799140037429,-36.8335831537,174.829097479333,-36.4237396672
"Mainland Mooring 64","Mainland Mooring 87",1,174.799140037429,-36.8335831537,170.601279825111,-45.8426899575242
"Mainland Mooring 64","Mainland MR 3",1,174.799140037429,-36.8335831537,174.840336911,-36.3580937062
"Mainland Mooring 64","Mainland MR 38",2,174.799140037429,-36.8335831537,174.678977777,-36.8681218034
"Mainland Mooring 64","Mainland MR 39",4,174.799140037429,-36.8335831537,174.745251841,-36.6651171306
"Mainland Mooring 64","Mainland Mussels 29",2,174.799140037429,-36.8335831537,175.341963074222,-36.1619629048222
"Mainland Mooring 64","Mainland Mussels 3",3,174.799140037429,-36.8335831537,175.0661639535,-36.83727495265
"Mainland Mooring 64","Mainland Mussels 41",1,174.799140037429,-36.8335831537,174.840336911,-41.3511451163
"Mainland Mooring 64","Mainland Mussels 54",2,174.799140037429,-36.8335831537,175.16964666,-36.8061142425
"Mainland Mooring 64","Mainland Oysters 16",6,174.799140037429,-36.8335831537,175.169953813,-36.8029395727
"Mainland Mooring 64","Mainland Oysters 18",1,174.799140037429,-36.8335831537,174.745251841,-36.4157541424
"Mainland Mooring 64","Mainland Oysters 21",1,174.799140037429,-36.8335831537,174.128783634167,-35.2517751985
"Mainland Mooring 64","Mainland Salmon 10",1,174.799140037429,-36.8335831537,168.338361928195,-46.5965250210953
"Mainland Mooring 64","Mainland Salmon 12",1,174.799140037429,-36.8335831537,174.817813456,-36.4171652096
"Mainland Mooring 65","Mainland Beach 29",1,174.829097479333,-36.4237396672,175.482161136333,-36.1545944806333
"Mainland Mooring 65","Mainland Island 14",1,174.829097479333,-36.4237396672,174.732904555397,-35.8887008695667
"Mainland Mooring 65","Mainland Island 75",16,174.829097479333,-36.4237396672,174.889879607,-36.6008138366
"Mainland Mooring 65","Mainland Island 79",1,174.829097479333,-36.4237396672,175.470518094,-36.133401488375
"Mainland Mooring 65","Mainland Island 80",1,174.829097479333,-36.4237396672,175.4070954425,-36.039032408725
"Mainland Mooring 65","Mainland Island 82",1,174.829097479333,-36.4237396672,175.104534529658,-35.9100054935395
"Mainland Mooring 65","Mainland Marina 13",1,174.829097479333,-36.4237396672,175.866510328,-37.1970358491
"Mainland Mooring 65","Mainland Marina 5",22,174.829097479333,-36.4237396672,174.7357559835,-36.39353752665
"Mainland Mooring 65","Mainland Marina 6",65,174.829097479333,-36.4237396672,174.788355122,-36.620952782
"Mainland Mooring 65","Mainland Marina 8",4,174.829097479333,-36.4237396672,174.673938038,-36.8181676908
"Mainland Mooring 65","Mainland Marina 9",68,174.829097479333,-36.4237396672,174.7806808478,-36.84457156828
"Mainland Mooring 65","Mainland Mooring 25",3,174.829097479333,-36.4237396672,175.434166988,-36.8246320442
"Mainland Mooring 65","Mainland Mooring 26",2,174.829097479333,-36.4237396672,175.47579357175,-36.764238297875
"Mainland Mooring 65","Mainland Mooring 30",1,174.829097479333,-36.4237396672,175.7147572755,-36.82193521195
"Mainland Mooring 65","Mainland Mooring 35",1,174.829097479333,-36.4237396672,174.115811762778,-35.2454224835259
"Mainland Mooring 65","Mainland Mooring 36",2,174.829097479333,-36.4237396672,174.234434919178,-35.2312827907832
"Mainland Mooring 65","Mainland Mooring 41",7,174.829097479333,-36.4237396672,174.551119822,-35.6207688664667
"Mainland Mooring 65","Mainland Mooring 42",15,174.829097479333,-36.4237396672,174.5217148356,-35.83060401092
"Mainland Mooring 65","Mainland Mooring 44",1,174.829097479333,-36.4237396672,173.7677530242,-35.00289248482
"Mainland Mooring 65","Mainland Mooring 49",3,174.829097479333,-36.4237396672,174.8046800095,-36.30038057365
"Mainland Mooring 65","Mainland Mooring 50",3,174.829097479333,-36.4237396672,175.484314823333,-36.3264657695333
"Mainland Mooring 65","Mainland Mooring 52",21,174.829097479333,-36.4237396672,175.3452219984,-36.16394118716
"Mainland Mooring 65","Mainland Mooring 53",1,174.829097479333,-36.4237396672,174.7427249285,-36.4036802051
"Mainland Mooring 65","Mainland Mooring 54",12,174.829097479333,-36.4237396672,174.726266053333,-36.4982412371667
"Mainland Mooring 65","Mainland Mooring 55",1,174.829097479333,-36.4237396672,174.745876747333,-36.63214296835
"Mainland Mooring 65","Mainland Mooring 57",1,174.829097479333,-36.4237396672,175.169568132,-36.9355424265
"Mainland Mooring 65","Mainland Mooring 58",9,174.829097479333,-36.4237396672,174.984934641667,-36.7547664897667
"Mainland Mooring 65","Mainland Mooring 60",10,174.829097479333,-36.4237396672,175.054278319,-36.7799339133
"Mainland Mooring 65","Mainland Mooring 61",1,174.829097479333,-36.4237396672,175.165210901667,-36.8436440399333
"Mainland Mooring 65","Mainland Mooring 62",6,174.829097479333,-36.4237396672,174.9063578104,-36.88621788714
"Mainland Mooring 65","Mainland Mooring 63",1,174.829097479333,-36.4237396672,174.697576695143,-36.8303688103286
"Mainland Mooring 65","Mainland Mooring 64",19,174.829097479333,-36.4237396672,174.799140037429,-36.8335831537
"Mainland Mooring 65","Mainland Mooring 85",1,174.829097479333,-36.4237396672,174.006400068333,-41.2510123148667
"Mainland Mooring 65","Mainland MR 3",1,174.829097479333,-36.4237396672,174.840336911,-36.3580937062
"Mainland Mooring 65","Mainland MR 37",1,174.829097479333,-36.4237396672,174.794722406,-36.2648185075
"Mainland Mooring 65","Mainland MR 4",1,174.829097479333,-36.4237396672,174.721480573,-35.4880276837
"Mainland Mooring 65","Mainland Mussels 29",4,174.829097479333,-36.4237396672,175.341963074222,-36.1619629048222
"Mainland Mooring 65","Mainland Mussels 54",1,174.829097479333,-36.4237396672,175.16964666,-36.8061142425
"Mainland Mooring 65","Mainland Mussels 58",7,174.829097479333,-36.4237396672,174.745251841,-36.3965387897
"Mainland Mooring 65","Mainland Oysters 1",9,174.829097479333,-36.4237396672,174.72768992552,-36.49169210662
"Mainland Mooring 65","Mainland Oysters 16",7,174.829097479333,-36.4237396672,175.169953813,-36.8029395727
"Mainland Mooring 65","Mainland Oysters 18",12,174.829097479333,-36.4237396672,174.745251841,-36.4157541424
"Mainland Mooring 65","Mainland Oysters 21",2,174.829097479333,-36.4237396672,174.128783634167,-35.2517751985
"Mainland Mooring 65","Mainland Oysters 22",7,174.829097479333,-36.4237396672,174.222283953,-35.2200093351
"Mainland Mooring 65","Mainland Oysters 23",3,174.829097479333,-36.4237396672,174.459996629,-35.817853824
"Mainland Mooring 65","Mainland Salmon 12",25,174.829097479333,-36.4237396672,174.817813456,-36.4171652096
"Mainland Mooring 66","Mainland MR 24",1,174.127198883,-41.336388029,174.76789563,-41.3563320358
"Mainland Mooring 66","Mainland Mussels 1",1,174.127198883,-41.336388029,177.833999732,-39.1504568236
"Mainland Mooring 66","Mainland Mussels 10",1,174.127198883,-41.336388029,174.131946397951,-41.3389342716967
"Mainland Mooring 66","Mainland Salmon 1",1,174.127198883,-41.336388029,173.962748792691,-41.1068159430192
"Mainland Mooring 66","Mainland Salmon 4",1,174.127198883,-41.336388029,174.317369024,-41.1569763272
"Mainland Mooring 67","Mainland Marina 21",1,173.68354547475,-41.07614784765,173.28112545,-41.2598353107
"Mainland Mooring 67","Mainland Mussels 16",1,173.68354547475,-41.07614784765,173.713387144804,-41.0676623785036
