from,to,fromnID,tonID,vessels,Perc_tot,xx,yx,xy,yy
Mainland Mooring 63,Mainland Mussels 54,1143,1694,2,0.017664724,174.6975767,-36.83036881,175.1696467,-36.80611424
Mainland Island 12,Mainland Mussels 54,1474,1694,1,0.008832362,175.1519787,-35.93326371,175.1696467,-36.80611424
Mainland Oysters 16,Mainland Mussels 54,1597,1694,8,0.070658894,175.1699538,-36.80293957,175.1696467,-36.80611424
Mainland Island 11,Mainland Mussels 54,1472,1694,1,0.008832362,175.8746827,-36.64255099,175.1696467,-36.80611424
Mainland Mooring 51,Mainland Mussels 54,1131,1694,1,0.008832362,175.3949998,-36.26189717,175.1696467,-36.80611424
Mainland Mooring 65,Mainland Mussels 54,1145,1694,2,0.017664724,174.8290975,-36.42373967,175.1696467,-36.80611424
Mainland Marina 10,Mainland Mussels 54,1062,1694,12,0.105988341,174.9243674,-36.88052382,175.1696467,-36.80611424
Mainland Mooring 59,Mainland Mussels 54,1139,1694,2,0.017664724,175.0339161,-36.82694775,175.1696467,-36.80611424
Mainland Mooring 58,Mainland Mussels 54,1138,1694,9,0.079491256,174.9849346,-36.75476649,175.1696467,-36.80611424
Mainland Oysters 21,Mainland Mussels 56,1683,1695,1,0.008832362,174.1287836,-35.2517752,173.7647074,-34.96163245
Mainland CHS 5,Mainland Mussels 57,1229,1697,3,0.026497085,173.6252551,-34.94874268,175.3298887,-36.91937955
Mainland Mooring 52,Mainland Mussels 58,1132,1640,1,0.008832362,175.345222,-36.16394119,174.7452518,-36.39653879
Mainland Mooring 54,Mainland Mussels 58,1134,1640,1,0.008832362,174.7262661,-36.49824124,174.7452518,-36.39653879
Mainland Marina 19,Mainland Mussels 58,1071,1640,2,0.017664724,174.0202282,-41.26468043,174.7452518,-36.39653879
Mainland Island 80,Mainland Mussels 58,1572,1640,1,0.008832362,175.4070954,-36.03903241,174.7452518,-36.39653879
Mainland Mussels 28,Mainland Mussels 59,1641,1647,1,0.008832362,174.2027151,-41.05186666,174.1985127,-40.99508155
Mainland Mussels 3,Mainland Oysters 1,1608,1596,1,0.008832362,175.066164,-36.83727495,174.7276899,-36.49169211
Mainland Mooring 51,Mainland Oysters 1,1131,1596,3,0.026497085,175.3949998,-36.26189717,174.7276899,-36.49169211
Mainland Mooring 47,Mainland Oysters 1,1127,1596,1,0.008832362,174.3411403,-35.3128583,174.7276899,-36.49169211
Mainland Mussels 29,Mainland Oysters 1,1625,1596,1,0.008832362,175.3419631,-36.1619629,174.7276899,-36.49169211
Mainland Mooring 59,Mainland Oysters 1,1139,1596,1,0.008832362,175.0339161,-36.82694775,174.7276899,-36.49169211
Mainland Mooring 52,Mainland Oysters 1,1132,1596,2,0.017664724,175.345222,-36.16394119,174.7276899,-36.49169211
Mainland Salmon 12,Mainland Oysters 1,1676,1596,9,0.079491256,174.8178135,-36.41716521,174.7276899,-36.49169211
Mainland Mooring 54,Mainland Oysters 1,1134,1596,16,0.141317788,174.7262661,-36.49824124,174.7276899,-36.49169211
Mainland Mooring 50,Mainland Oysters 1,1130,1596,1,0.008832362,175.4843148,-36.32646577,174.7276899,-36.49169211
Mainland CHS 4,Mainland Oysters 1,1228,1596,1,0.008832362,173.4378321,-34.8242665,174.7276899,-36.49169211
Mainland Mooring 65,Mainland Oysters 1,1145,1596,24,0.211976683,174.8290975,-36.42373967,174.7276899,-36.49169211
Mainland Mooring 58,Mainland Oysters 1,1138,1596,4,0.035329447,174.9849346,-36.75476649,174.7276899,-36.49169211
Mainland Marina 6,Mainland Oysters 1,1058,1596,15,0.132485427,174.7883551,-36.62095278,174.7276899,-36.49169211
Mainland Marina 9,Mainland Oysters 1,1061,1596,12,0.105988341,174.7806808,-36.84457157,174.7276899,-36.49169211
Mainland Marina 10,Mainland Oysters 10,1062,1649,1,0.008832362,174.9243674,-36.88052382,172.9631736,-34.53600193
Mainland Mooring 44,Mainland Oysters 12,1124,1663,1,0.008832362,173.767753,-35.00289248,174.0151343,-35.11777579
Mainland Oysters 21,Mainland Oysters 12,1683,1663,9,0.079491256,174.1287836,-35.2517752,174.0151343,-35.11777579
Mainland Aquaculture 3,Mainland Oysters 12,1679,1663,11,0.09715598,174.091542,-35.22973932,174.0151343,-35.11777579
Mainland Marina 1,Mainland Oysters 14,1053,1666,1,0.008832362,173.7419182,-35.06394306,173.3179956,-34.90895024
Mainland Island 63,Mainland Oysters 14,1556,1666,1,0.008832362,175.9197145,-37.08604227,173.3179956,-34.90895024
Mainland CHS 3,Mainland Oysters 14,1227,1666,1,0.008832362,172.9620344,-34.42625992,173.3179956,-34.90895024
Mainland Mooring 54,Mainland Oysters 16,1134,1597,2,0.017664724,174.7262661,-36.49824124,175.1699538,-36.80293957
Mainland Mooring 44,Mainland Oysters 16,1124,1597,64,0.565271154,173.767753,-35.00289248,175.1699538,-36.80293957
Mainland Marina 8,Mainland Oysters 16,1060,1597,1,0.008832362,174.673938,-36.81816769,175.1699538,-36.80293957
Mainland Mooring 62,Mainland Oysters 16,1142,1597,4,0.035329447,174.9063578,-36.88621789,175.1699538,-36.80293957
Mainland Oysters 23,Mainland Oysters 16,1685,1597,1,0.008832362,174.4599966,-35.81785382,175.1699538,-36.80293957
Mainland Mooring 60,Mainland Oysters 16,1140,1597,20,0.176647235,175.0542783,-36.77993391,175.1699538,-36.80293957
Mainland Mooring 27,Mainland Oysters 16,1107,1597,5,0.044161809,175.465709,-36.52258606,175.1699538,-36.80293957
Mainland CHS 11,Mainland Oysters 16,1235,1597,1,0.008832362,175.4108473,-36.58847647,175.1699538,-36.80293957
Mainland Oysters 5,Mainland Oysters 16,1603,1597,2,0.017664724,175.4346186,-36.81816769,175.1699538,-36.80293957
Mainland Island 79,Mainland Oysters 16,1571,1597,1,0.008832362,175.4705181,-36.13340149,175.1699538,-36.80293957
Mainland Mooring 25,Mainland Oysters 16,1105,1597,11,0.09715598,175.434167,-36.82463204,175.1699538,-36.80293957
Mainland Mooring 50,Mainland Oysters 16,1130,1597,3,0.026497085,175.4843148,-36.32646577,175.1699538,-36.80293957
Mainland Marina 9,Mainland Oysters 16,1061,1597,15,0.132485427,174.7806808,-36.84457157,175.1699538,-36.80293957
Mainland Mooring 64,Mainland Oysters 16,1144,1597,1,0.008832362,174.79914,-36.83358315,175.1699538,-36.80293957
Mainland CHS 64,Mainland Oysters 16,1288,1597,1,0.008832362,175.477856,-36.2195626,175.1699538,-36.80293957
Mainland Oysters 22,Mainland Oysters 16,1684,1597,3,0.026497085,174.222284,-35.22000934,175.1699538,-36.80293957
Mainland Mussels 29,Mainland Oysters 16,1625,1597,2,0.017664724,175.3419631,-36.1619629,175.1699538,-36.80293957
Mainland Mussels 18,Mainland Oysters 16,1627,1597,4,0.035329447,175.4369037,-36.74994991,175.1699538,-36.80293957
Mainland Mooring 28,Mainland Oysters 16,1108,1597,1,0.008832362,175.7728926,-36.60053899,175.1699538,-36.80293957
Mainland Mooring 63,Mainland Oysters 16,1143,1597,4,0.035329447,174.6975767,-36.83036881,175.1699538,-36.80293957
Mainland Mooring 61,Mainland Oysters 16,1141,1597,14,0.123653065,175.1652109,-36.84364404,175.1699538,-36.80293957
Mainland Mooring 26,Mainland Oysters 16,1106,1597,4,0.035329447,175.4757936,-36.7642383,175.1699538,-36.80293957
Mainland Mooring 52,Mainland Oysters 16,1132,1597,11,0.09715598,175.345222,-36.16394119,175.1699538,-36.80293957
Mainland Mooring 51,Mainland Oysters 16,1131,1597,2,0.017664724,175.3949998,-36.26189717,175.1699538,-36.80293957
Mainland Mooring 58,Mainland Oysters 16,1138,1597,18,0.158982512,174.9849346,-36.75476649,175.1699538,-36.80293957
Mainland Mooring 65,Mainland Oysters 16,1145,1597,11,0.09715598,174.8290975,-36.42373967,175.1699538,-36.80293957
Mainland Mussels 22,Mainland Oysters 16,1632,1597,1,0.008832362,175.4674524,-36.51428026,175.1699538,-36.80293957
Mainland Oysters 17,Mainland Oysters 16,1599,1597,5,0.044161809,175.1250922,-36.83929055,175.1699538,-36.80293957
Mainland Marina 6,Mainland Oysters 16,1058,1597,8,0.070658894,174.7883551,-36.62095278,175.1699538,-36.80293957
Mainland Mooring 59,Mainland Oysters 16,1139,1597,8,0.070658894,175.0339161,-36.82694775,175.1699538,-36.80293957
Mainland Mooring 41,Mainland Oysters 16,1121,1597,1,0.008832362,174.5511198,-35.62076887,175.1699538,-36.80293957
Mainland Aquaculture 4,Mainland Oysters 16,1689,1597,4,0.035329447,175.4513903,-36.73294846,175.1699538,-36.80293957
Mainland Marina 14,Mainland Oysters 16,1066,1597,3,0.026497085,176.1807249,-37.667248,175.1699538,-36.80293957
Mainland Marina 10,Mainland Oysters 16,1062,1597,9,0.079491256,174.9243674,-36.88052382,175.1699538,-36.80293957
Mainland Salmon 12,Mainland Oysters 16,1676,1597,1,0.008832362,174.8178135,-36.41716521,175.1699538,-36.80293957
Mainland Mussels 48,Mainland Oysters 16,1678,1597,4,0.035329447,175.3993694,-36.69642505,175.1699538,-36.80293957
Mainland Mooring 59,Mainland Oysters 17,1139,1599,6,0.052994171,175.0339161,-36.82694775,175.1250922,-36.83929055
Mainland Marina 9,Mainland Oysters 17,1061,1599,5,0.044161809,174.7806808,-36.84457157,175.1250922,-36.83929055
Mainland Mooring 62,Mainland Oysters 17,1142,1599,1,0.008832362,174.9063578,-36.88621789,175.1250922,-36.83929055
Mainland Marina 6,Mainland Oysters 17,1058,1599,1,0.008832362,174.7883551,-36.62095278,175.1250922,-36.83929055
Mainland Mooring 28,Mainland Oysters 17,1108,1599,1,0.008832362,175.7728926,-36.60053899,175.1250922,-36.83929055
Mainland Mooring 63,Mainland Oysters 17,1143,1599,1,0.008832362,174.6975767,-36.83036881,175.1250922,-36.83929055
Mainland Marina 7,Mainland Oysters 17,1059,1599,1,0.008832362,174.7690231,-36.74168089,175.1250922,-36.83929055
Mainland Mooring 51,Mainland Oysters 17,1131,1599,2,0.017664724,175.3949998,-36.26189717,175.1250922,-36.83929055
Mainland Mooring 25,Mainland Oysters 17,1105,1599,1,0.008832362,175.434167,-36.82463204,175.1250922,-36.83929055
Mainland Marina 10,Mainland Oysters 17,1062,1599,2,0.017664724,174.9243674,-36.88052382,175.1250922,-36.83929055
Mainland Mussels 37,Mainland Oysters 17,1655,1599,1,0.008832362,175.4170709,-36.83478105,175.1250922,-36.83929055
Mainland Mooring 52,Mainland Oysters 17,1132,1599,1,0.008832362,175.345222,-36.16394119,175.1250922,-36.83929055
Mainland Marina 8,Mainland Oysters 17,1060,1599,1,0.008832362,174.673938,-36.81816769,175.1250922,-36.83929055
Mainland Marina 9,Mainland Oysters 18,1061,1607,5,0.044161809,174.7806808,-36.84457157,174.7452518,-36.41575414
Mainland Mooring 52,Mainland Oysters 18,1132,1607,1,0.008832362,175.345222,-36.16394119,174.7452518,-36.41575414
Mainland Mooring 62,Mainland Oysters 18,1142,1607,2,0.017664724,174.9063578,-36.88621789,174.7452518,-36.41575414
Mainland Mooring 47,Mainland Oysters 18,1127,1607,2,0.017664724,174.3411403,-35.3128583,174.7452518,-36.41575414
Mainland Mooring 65,Mainland Oysters 18,1145,1607,5,0.044161809,174.8290975,-36.42373967,174.7452518,-36.41575414
Mainland Mooring 55,Mainland Oysters 18,1135,1607,2,0.017664724,174.7458767,-36.63214297,174.7452518,-36.41575414
Mainland Island 78,Mainland Oysters 18,1570,1607,1,0.008832362,175.0796397,-36.18520786,174.7452518,-36.41575414
Mainland Island 79,Mainland Oysters 18,1571,1607,1,0.008832362,175.4705181,-36.13340149,174.7452518,-36.41575414
Mainland Salmon 12,Mainland Oysters 18,1676,1607,2,0.017664724,174.8178135,-36.41716521,174.7452518,-36.41575414
Mainland Mooring 52,Mainland Oysters 19,1132,1677,1,0.008832362,175.345222,-36.16394119,175.6961025,-36.82228676
Mainland Mooring 28,Mainland Oysters 19,1108,1677,6,0.052994171,175.7728926,-36.60053899,175.6961025,-36.82228676
Mainland Mooring 61,Mainland Oysters 19,1141,1677,1,0.008832362,175.1652109,-36.84364404,175.6961025,-36.82228676
Mainland Beach 10,Mainland Oysters 19,1376,1677,5,0.044161809,175.7914444,-36.69344444,175.6961025,-36.82228676
Mainland Marina 14,Mainland Oysters 19,1066,1677,1,0.008832362,176.1807249,-37.667248,175.6961025,-36.82228676
Mainland Island 63,Mainland Oysters 19,1556,1677,1,0.008832362,175.9197145,-37.08604227,175.6961025,-36.82228676
Mainland Marina 21,Mainland Oysters 20,1073,1682,63,0.556438792,173.2811255,-41.25983531,173.1525769,-34.76543741
Mainland CHS 5,Mainland Oysters 20,1229,1682,1,0.008832362,173.6252551,-34.94874268,173.1525769,-34.76543741
Mainland Mooring 50,Mainland Oysters 21,1130,1683,1,0.008832362,175.4843148,-36.32646577,174.1287836,-35.2517752
Mainland Marina 9,Mainland Oysters 21,1061,1683,38,0.335629747,174.7806808,-36.84457157,174.1287836,-35.2517752
Mainland Oysters 23,Mainland Oysters 21,1685,1683,6,0.052994171,174.4599966,-35.81785382,174.1287836,-35.2517752
Mainland Beach 70,Mainland Oysters 21,1437,1683,1,0.008832362,174.578853,-35.81785382,174.1287836,-35.2517752
Mainland Mooring 49,Mainland Oysters 21,1129,1683,3,0.026497085,174.80468,-36.30038057,174.1287836,-35.2517752
Mainland Mooring 35,Mainland Oysters 21,1115,1683,16,0.141317788,174.1158118,-35.24542248,174.1287836,-35.2517752
Mainland Marina 1,Mainland Oysters 21,1053,1683,6,0.052994171,173.7419182,-35.06394306,174.1287836,-35.2517752
Mainland Mooring 36,Mainland Oysters 21,1116,1683,40,0.353294471,174.2344349,-35.23128279,174.1287836,-35.2517752
Mainland Mooring 37,Mainland Oysters 21,1117,1683,6,0.052994171,174.0281519,-35.11777579,174.1287836,-35.2517752
Mainland Mooring 64,Mainland Oysters 21,1144,1683,4,0.035329447,174.79914,-36.83358315,174.1287836,-35.2517752
Mainland Mooring 46,Mainland Oysters 21,1126,1683,8,0.070658894,174.3886828,-35.39075876,174.1287836,-35.2517752
Mainland Mooring 42,Mainland Oysters 21,1122,1683,1,0.008832362,174.5217148,-35.83060401,174.1287836,-35.2517752
Mainland Mooring 28,Mainland Oysters 21,1108,1683,1,0.008832362,175.7728926,-36.60053899,174.1287836,-35.2517752
Mainland Island 84,Mainland Oysters 21,1477,1683,36,0.317965024,174.4612136,-35.47498265,174.1287836,-35.2517752
Mainland Mooring 44,Mainland Oysters 21,1124,1683,8,0.070658894,173.767753,-35.00289248,174.1287836,-35.2517752
Mainland Mooring 65,Mainland Oysters 21,1145,1683,12,0.105988341,174.8290975,-36.42373967,174.1287836,-35.2517752
Mainland Marina 14,Mainland Oysters 21,1066,1683,1,0.008832362,176.1807249,-37.667248,174.1287836,-35.2517752
Mainland Marina 3,Mainland Oysters 21,1055,1683,24,0.211976683,174.5550817,-35.60459378,174.1287836,-35.2517752
Mainland MR 4,Mainland Oysters 21,1187,1683,1,0.008832362,174.7214806,-35.48802768,174.1287836,-35.2517752
Mainland Mooring 41,Mainland Oysters 21,1121,1683,33,0.291467939,174.5511198,-35.62076887,174.1287836,-35.2517752
Mainland Mooring 52,Mainland Oysters 21,1132,1683,4,0.035329447,175.345222,-36.16394119,174.1287836,-35.2517752
Mainland Marina 4,Mainland Oysters 21,1056,1683,20,0.176647235,174.4165507,-35.81754382,174.1287836,-35.2517752
Mainland Mooring 45,Mainland Oysters 21,1125,1683,24,0.211976683,173.9259023,-35.02296557,174.1287836,-35.2517752
Mainland Mussels 29,Mainland Oysters 21,1625,1683,1,0.008832362,175.3419631,-36.1619629,174.1287836,-35.2517752
Mainland Mussels 3,Mainland Oysters 21,1608,1683,1,0.008832362,175.066164,-36.83727495,174.1287836,-35.2517752
Mainland Mooring 47,Mainland Oysters 21,1127,1683,39,0.344462109,174.3411403,-35.3128583,174.1287836,-35.2517752
Mainland MR 19,Mainland Oysters 21,1203,1683,5,0.044161809,174.3933379,-35.793184,174.1287836,-35.2517752
Mainland Mooring 58,Mainland Oysters 21,1138,1683,1,0.008832362,174.9849346,-36.75476649,174.1287836,-35.2517752
Mainland Oysters 14,Mainland Oysters 21,1666,1683,1,0.008832362,173.3179956,-34.90895024,174.1287836,-35.2517752
Mainland Oysters 22,Mainland Oysters 21,1684,1683,58,0.512276983,174.222284,-35.22000934,174.1287836,-35.2517752
Mainland Mooring 40,Mainland Oysters 21,1120,1683,63,0.556438792,173.5128284,-34.9897998,174.1287836,-35.2517752
Mainland Mooring 50,Mainland Oysters 22,1130,1684,1,0.008832362,175.4843148,-36.32646577,174.222284,-35.22000934
Mainland CHS 11,Mainland Oysters 22,1235,1684,1,0.008832362,175.4108473,-36.58847647,174.222284,-35.22000934
Mainland Marina 3,Mainland Oysters 22,1055,1684,2,0.017664724,174.5550817,-35.60459378,174.222284,-35.22000934
Mainland MR 19,Mainland Oysters 22,1203,1684,2,0.017664724,174.3933379,-35.793184,174.222284,-35.22000934
Mainland Mooring 36,Mainland Oysters 22,1116,1684,42,0.370959194,174.2344349,-35.23128279,174.222284,-35.22000934
Mainland Mooring 28,Mainland Oysters 22,1108,1684,1,0.008832362,175.7728926,-36.60053899,174.222284,-35.22000934
Mainland CHS 7,Mainland Oysters 22,1231,1684,1,0.008832362,174.578853,-35.74037133,174.222284,-35.22000934
Mainland Mooring 52,Mainland Oysters 22,1132,1684,1,0.008832362,175.345222,-36.16394119,174.222284,-35.22000934
Mainland Oysters 7,Mainland Oysters 22,1606,1684,1,0.008832362,173.7706299,-35.00049942,174.222284,-35.22000934
Mainland Mooring 35,Mainland Oysters 22,1115,1684,10,0.088323618,174.1158118,-35.24542248,174.222284,-35.22000934
Mainland Mooring 42,Mainland Oysters 22,1122,1684,2,0.017664724,174.5217148,-35.83060401,174.222284,-35.22000934
Mainland Salmon 12,Mainland Oysters 22,1676,1684,1,0.008832362,174.8178135,-36.41716521,174.222284,-35.22000934
Mainland Mooring 58,Mainland Oysters 22,1138,1684,4,0.035329447,174.9849346,-36.75476649,174.222284,-35.22000934
Mainland Oysters 21,Mainland Oysters 22,1683,1684,52,0.459282812,174.1287836,-35.2517752,174.222284,-35.22000934
Mainland Mooring 51,Mainland Oysters 22,1131,1684,2,0.017664724,175.3949998,-36.26189717,174.222284,-35.22000934
Mainland Mooring 44,Mainland Oysters 22,1124,1684,3,0.026497085,173.767753,-35.00289248,174.222284,-35.22000934
Mainland Mooring 39,Mainland Oysters 23,1119,1685,3,0.026497085,174.6263955,-36.08844195,174.4599966,-35.81785382
Mainland Marina 14,Mainland Oysters 23,1066,1685,1,0.008832362,176.1807249,-37.667248,174.4599966,-35.81785382
Mainland Oysters 1,Mainland Oysters 23,1596,1685,1,0.008832362,174.7276899,-36.49169211,174.4599966,-35.81785382
Mainland Marina 9,Mainland Oysters 23,1061,1685,4,0.035329447,174.7806808,-36.84457157,174.4599966,-35.81785382
Mainland Mooring 65,Mainland Oysters 23,1145,1685,6,0.052994171,174.8290975,-36.42373967,174.4599966,-35.81785382
Mainland Mooring 58,Mainland Oysters 23,1138,1685,2,0.017664724,174.9849346,-36.75476649,174.4599966,-35.81785382
Mainland Marina 8,Mainland Oysters 23,1060,1685,1,0.008832362,174.673938,-36.81816769,174.4599966,-35.81785382
Mainland Mooring 36,Mainland Oysters 23,1116,1685,3,0.026497085,174.2344349,-35.23128279,174.4599966,-35.81785382
Mainland MR 19,Mainland Oysters 23,1203,1685,3,0.026497085,174.3933379,-35.793184,174.4599966,-35.81785382
Mainland CHS 63,Mainland Oysters 23,1287,1685,1,0.008832362,175.4310681,-36.10812881,174.4599966,-35.81785382
Mainland Mooring 47,Mainland Oysters 23,1127,1685,1,0.008832362,174.3411403,-35.3128583,174.4599966,-35.81785382
Mainland Mooring 52,Mainland Oysters 23,1132,1685,2,0.017664724,175.345222,-36.16394119,174.4599966,-35.81785382
Mainland Mooring 26,Mainland Oysters 23,1106,1685,1,0.008832362,175.4757936,-36.7642383,174.4599966,-35.81785382
Mainland Oysters 21,Mainland Oysters 23,1683,1685,1,0.008832362,174.1287836,-35.2517752,174.4599966,-35.81785382
Mainland Mooring 51,Mainland Oysters 23,1131,1685,1,0.008832362,175.3949998,-36.26189717,174.4599966,-35.81785382
Mainland Mooring 50,Mainland Oysters 23,1130,1685,1,0.008832362,175.4843148,-36.32646577,174.4599966,-35.81785382
Mainland Mooring 46,Mainland Oysters 23,1126,1685,2,0.017664724,174.3886828,-35.39075876,174.4599966,-35.81785382
Mainland Marina 10,Mainland Oysters 23,1062,1685,3,0.026497085,174.9243674,-36.88052382,174.4599966,-35.81785382
Mainland Mooring 27,Mainland Oysters 5,1107,1603,1,0.008832362,175.465709,-36.52258606,175.4346186,-36.81816769
Mainland Marina 9,Mainland Oysters 5,1061,1603,2,0.017664724,174.7806808,-36.84457157,175.4346186,-36.81816769
Mainland Mooring 52,Mainland Oysters 5,1132,1603,1,0.008832362,175.345222,-36.16394119,175.4346186,-36.81816769
Mainland Mooring 59,Mainland Oysters 5,1139,1603,2,0.017664724,175.0339161,-36.82694775,175.4346186,-36.81816769
Mainland Mooring 25,Mainland Oysters 5,1105,1603,4,0.035329447,175.434167,-36.82463204,175.4346186,-36.81816769
Mainland Oysters 16,Mainland Oysters 5,1597,1603,5,0.044161809,175.1699538,-36.80293957,175.4346186,-36.81816769
